"","Province.State","SNo","ObservationDate","Country.Region","Last.Update","Confirmed","Deaths","Recovered","lat","lng"
"279","Fujian",2213,"02/24/2020","China","2020-02-24T10:23:02",293,1,183,26.4837,117.9249
"280","Fujian",2304,"02/25/2020","China","2020-02-25T10:03:07",294,1,199,26.4837,117.9249
"281","Fujian",994,"02/08/2020","China","2020-02-08T08:13:10",239,0,24,26.4837,117.9249
"282","Fujian",4,"01/22/2020","China","1/22/2020 17:00",1,0,0,26.4837,117.9249
"283","Fujian",4274,"03/09/2020","China","2020-03-07T13:03:05",296,1,295,26.4837,117.9249
"284","Fujian",16300,"04/18/2020","China","2020-04-18 22:40:18",355,1,336,26.4837,117.9249
"285","Fujian",7809,"03/22/2020","China","3/8/20 5:31",307,1,295,26.4837,117.9249
"286","Fujian",5419,"03/14/2020","China","2020-03-11T02:18:14",296,1,295,26.4837,117.9249
"287","Fujian",2044,"02/22/2020","China","2020-02-22T14:03:04",293,1,162,26.4837,117.9249
"288","Fujian",42,"01/23/2020","China","1/23/20 17:00",5,0,0,26.4837,117.9249
"289","Fujian",2838,"03/01/2020","China","2020-03-01T09:43:03",296,1,247,26.4837,117.9249
"290","Fujian",15660,"04/16/2020","China","2020-04-16 23:38:19",353,1,333,26.4837,117.9249
"291","Fujian",7083,"03/20/2020","China","2020-03-20T02:43:09",299,1,295,26.4837,117.9249
"292","Fujian",3418,"03/05/2020","China","2020-03-05T09:33:03",296,1,277,26.4837,117.9249
"293","Fujian",13739,"04/10/2020","China","2020-04-10 23:01:43",351,1,311,26.4837,117.9249
"294","Fujian",2605,"02/28/2020","China","2020-02-28T09:13:10",296,1,235,26.4837,117.9249
"295","Fujian",3592,"03/06/2020","China","2020-03-06T12:53:03",296,1,284,26.4837,117.9249
"296","Fujian",1506,"02/15/2020","China","2020-02-15T13:03:04",285,0,71,26.4837,117.9249
"297","Fujian",11820,"04/04/2020","China","4/4/20 9:38",350,1,301,26.4837,117.9249
"298","Fujian",13098,"04/08/2020","China","2020-04-08 22:59:00",351,1,308,26.4837,117.9249
"299","Fujian",15340,"04/15/2020","China","2020-04-15 23:04:26",353,1,331,26.4837,117.9249
"300","Fujian",10874,"04/01/2020","China","2020-04-01 22:04:58",345,1,298,26.4837,117.9249
"301","Fujian",3256,"03/04/2020","China","2020-03-04T12:53:03",296,1,270,26.4837,117.9249
"302","Fujian",16620,"04/19/2020","China","2020-04-19 23:49:05",355,1,339,26.4837,117.9249
"303","Fujian",922,"02/07/2020","China","2020-02-07T13:23:03",224,0,20,26.4837,117.9249
"304","Fujian",445,"01/31/2020","China","1/31/2020 23:59",120,0,0,26.4837,117.9249
"305","Fujian",2963,"03/02/2020","China","2020-03-02T12:53:02",296,1,255,26.4837,117.9249
"306","Fujian",11504,"04/03/2020","China","2020-04-03 22:52:45",349,1,300,26.4837,117.9249
"307","Fujian",14700,"04/13/2020","China","2020-04-13 23:15:42",352,1,325,26.4837,117.9249
"308","Fujian",15020,"04/14/2020","China","2020-04-14 23:41:11",353,1,329,26.4837,117.9249
"309","Fujian",5669,"03/15/2020","China","2020-03-11T02:18:14",296,1,295,26.4837,117.9249
"310","Fujian",1283,"02/12/2020","China","2020-02-12T11:53:02",272,0,53,26.4837,117.9249
"311","Fujian",140,"01/25/2020","China","1/25/20 17:00",18,0,0,26.4837,117.9249
"312","Fujian",1066,"02/09/2020","China","2020-02-09T09:13:11",250,0,35,26.4837,117.9249
"313","Fujian",2128,"02/23/2020","China","2020-02-23T10:33:03",293,1,170,26.4837,117.9249
"314","Fujian",3791,"03/07/2020","China","2020-03-07T13:03:05",296,1,295,26.4837,117.9249
"315","Fujian",12138,"04/05/2020","China","2020-04-05 23:13:44",350,1,303,26.4837,117.9249
"316","Fujian",13418,"04/09/2020","China","2020-04-09 23:09:19",351,1,308,26.4837,117.9249
"317","Fujian",1883,"02/20/2020","China","2020-02-20T12:23:02",293,1,126,26.4837,117.9249
"318","Fujian",1657,"02/17/2020","China","2020-02-17T10:23:04",290,0,90,26.4837,117.9249
"319","Fujian",7390,"03/21/2020","China","2020-03-21T01:13:10",303,1,295,26.4837,117.9249
"320","Fujian",709,"02/04/2020","China","2020-02-04T12:13:11",194,0,3,26.4837,117.9249
"321","Fujian",1959,"02/21/2020","China","2020-02-21T11:43:01",293,1,149,26.4837,117.9249
"322","Fujian",4969,"03/12/2020","China","2020-03-11T02:18:14",296,1,295,26.4837,117.9249
"323","Fujian",10561,"03/31/2020","China","2020-03-31 23:49:27",343,1,295,26.4837,117.9249
"324","Fujian",779,"02/05/2020","China","2020-02-05T12:33:01",205,0,11,26.4837,117.9249
"325","Fujian",14060,"04/11/2020","China","2020-04-11 22:52:46",351,1,317,26.4837,117.9249
"326","Fujian",183,"01/26/2020","China","1/26/20 16:00",35,0,0,26.4837,117.9249
"327","Fujian",1582,"02/16/2020","China","2020-02-16T12:03:06",287,0,82,26.4837,117.9249
"328","Fujian",1356,"02/13/2020","China","2020-02-13T10:33:23",279,0,57,26.4837,117.9249
"329","Fujian",14380,"04/12/2020","China","2020-04-12 23:25:00",352,1,321,26.4837,117.9249
"330","Fujian",1138,"02/10/2020","China","2020-02-10T14:03:05",261,0,39,26.4837,117.9249
"331","Fujian",8106,"03/23/2020","China","2020-03-23 23:23:20",313,1,295,26.4837,117.9249
"332","Fujian",10248,"03/30/2020","China","3/8/20 5:31",340,1,295,26.4837,117.9249
"333","Fujian",12458,"04/06/2020","China","4/6/20 9:37",350,1,305,26.4837,117.9249
"334","Fujian",1210,"02/11/2020","China","2020-02-11T14:03:05",267,0,45,26.4837,117.9249
"335","Fujian",15980,"04/17/2020","China","2020-04-17 23:38:48",354,1,334,26.4837,117.9249
"336","Fujian",1732,"02/18/2020","China","2020-02-18T09:43:08",292,0,93,26.4837,117.9249
"337","Fujian",8704,"03/25/2020","China","2020-03-25 23:37:49",322,1,295,26.4837,117.9249
"338","Fujian",12778,"04/07/2020","China","2020-04-07 23:11:31",351,1,305,26.4837,117.9249
"339","Fujian",1807,"02/19/2020","China","2020-02-19T11:53:02",293,0,112,26.4837,117.9249
"340","Fujian",5930,"03/16/2020","China","2020-03-11T02:18:14",296,1,295,26.4837,117.9249
"341","Fujian",5169,"03/13/2020","China","2020-03-11T02:18:14",296,1,295,26.4837,117.9249
"342","Fujian",9936,"03/29/2020","China","3/8/20 5:31",338,1,295,26.4837,117.9249
"343","Fujian",9008,"03/26/2020","China","2020-03-26 23:53:24",328,1,295,26.4837,117.9249
"344","Fujian",641,"02/03/2020","China","2020-02-03T11:33:13",179,0,1,26.4837,117.9249
"345","Fujian",97,"01/24/2020","China","1/24/20 17:00",10,0,0,26.4837,117.9249
"346","Fujian",9315,"03/27/2020","China","2020-03-27 23:27:48",331,1,295,26.4837,117.9249
"347","Fujian",279,"01/28/2020","China","1/28/20 23:00",80,0,0,26.4837,117.9249
"348","Fujian",8402,"03/24/2020","China","2020-03-24 23:41:50",318,1,295,26.4837,117.9249
"349","Fujian",507,"02/01/2020","China","2/1/2020 5:37",144,0,0,26.4837,117.9249
"350","Fujian",3104,"03/03/2020","China","2020-03-03T13:43:03",296,1,260,26.4837,117.9249
"351","Fujian",333,"01/29/2020","China","1/29/20 19:30",84,0,0,26.4837,117.9249
"352","Fujian",4542,"03/10/2020","China","2020-03-07T13:03:05",296,1,295,26.4837,117.9249
"353","Fujian",574,"02/02/2020","China","2020-02-02T03:43:01",159,0,0,26.4837,117.9249
"354","Fujian",851,"02/06/2020","China","2020-02-06T11:03:19",215,0,14,26.4837,117.9249
"355","Fujian",228,"01/27/2020","China","1/27/20 23:59",59,0,0,26.4837,117.9249
"356","Fujian",387,"01/30/2020","China","1/30/20 16:00",101,0,0,26.4837,117.9249
"357","Fujian",4751,"03/11/2020","China","2020-03-11T02:18:14",296,1,295,26.4837,117.9249
"358","Fujian",1431,"02/14/2020","China","2020-02-14T11:13:22",281,0,63,26.4837,117.9249
"359","Fujian",9625,"03/28/2020","China","3/8/20 5:31",337,1,295,26.4837,117.9249
"360","Fujian",2719,"02/29/2020","China","2020-02-29T15:33:03",296,1,243,26.4837,117.9249
"361","Gansu",2054,"02/22/2020","China","2020-02-21T15:13:07",91,2,76,35.7518,104.2861
"362","Gansu",1076,"02/09/2020","China","2020-02-09T23:33:02",83,2,16,35.7518,104.2861
"363","Gansu",1591,"02/16/2020","China","2020-02-16T13:53:03",90,2,54,35.7518,104.2861
"364","Gansu",16621,"04/19/2020","China","2020-04-19 23:49:05",139,2,137,35.7518,104.2861
"365","Gansu",2513,"02/27/2020","China","2020-02-26T14:13:10",91,2,81,35.7518,104.2861
"366","Gansu",7810,"03/22/2020","China","3/8/20 5:31",136,2,114,35.7518,104.2861
"367","Gansu",1367,"02/13/2020","China","2020-02-13T15:53:03",90,2,39,35.7518,104.2861
"368","Gansu",16941,"04/20/2020","China","2020-04-20 23:44:50",139,2,137,35.7518,104.2861
"369","Gansu",1294,"02/12/2020","China","2020-02-12T23:23:01",87,2,31,35.7518,104.2861
"370","Gansu",11190,"04/02/2020","China","4/2/20 8:53",138,2,127,35.7518,104.2861
"371","Gansu",1970,"02/21/2020","China","2020-02-21T15:13:07",91,2,76,35.7518,104.2861
"372","Gansu",1441,"02/14/2020","China","2020-02-13T15:53:03",90,2,39,35.7518,104.2861
"373","Gansu",583,"02/02/2020","China","2020-02-02T23:43:02",51,0,3,35.7518,104.2861
"374","Gansu",11505,"04/03/2020","China","2020-04-03 22:52:45",138,2,127,35.7518,104.2861
"375","Gansu",4558,"03/10/2020","China","2020-03-10T14:33:13",125,2,88,35.7518,104.2861
"376","Gansu",3605,"03/06/2020","China","2020-03-06T14:43:15",119,2,87,35.7518,104.2861
"377","Gansu",15021,"04/14/2020","China","2020-04-14 23:41:11",139,2,136,35.7518,104.2861
"378","Gansu",12779,"04/07/2020","China","2020-04-07 23:11:31",139,2,132,35.7518,104.2861
"379","Gansu",4766,"03/11/2020","China","2020-03-11T14:33:03",127,2,88,35.7518,104.2861
"380","Gansu",3807,"03/07/2020","China","2020-03-07T15:03:06",120,2,87,35.7518,104.2861
"381","Gansu",1221,"02/11/2020","China","2020-02-11T15:23:04",86,2,24,35.7518,104.2861
"382","Gansu",15341,"04/15/2020","China","2020-04-15 23:04:26",139,2,136,35.7518,104.2861
"383","Gansu",1004,"02/08/2020","China","2020-02-08T15:13:14",79,1,12,35.7518,104.2861
"384","Gansu",4984,"03/12/2020","China","2020-03-11T14:33:03",127,2,88,35.7518,104.2861
"385","Gansu",1516,"02/15/2020","China","2020-02-15T12:13:08",90,2,49,35.7518,104.2861
"386","Gansu",15661,"04/16/2020","China","2020-04-16 23:38:19",139,2,137,35.7518,104.2861
"387","Gansu",2618,"02/28/2020","China","2020-02-28T02:33:02",91,2,82,35.7518,104.2861
"388","Gansu",397,"01/30/2020","China","1/30/20 16:00",26,0,0,35.7518,104.2861
"389","Gansu",8403,"03/24/2020","China","2020-03-24 23:41:50",136,2,119,35.7518,104.2861
"390","Gansu",1149,"02/10/2020","China","2020-02-10T07:23:04",83,2,17,35.7518,104.2861
"391","Gansu",6240,"03/17/2020","China","2020-03-15T18:20:18",133,2,91,35.7518,104.2861
"392","Gansu",1666,"02/17/2020","China","2020-02-17T14:53:02",91,2,58,35.7518,104.2861
"393","Gansu",932,"02/07/2020","China","2020-02-07T02:33:06",67,0,9,35.7518,104.2861
"394","Gansu",3432,"03/05/2020","China","2020-03-05T15:13:13",102,2,87,35.7518,104.2861
"395","Gansu",10875,"04/01/2020","China","2020-04-01 22:04:58",138,2,127,35.7518,104.2861
"396","Gansu",1741,"02/18/2020","China","2020-02-18T14:53:02",91,2,62,35.7518,104.2861
"397","Gansu",5691,"03/15/2020","China","2020-03-15T18:20:18",133,2,91,35.7518,104.2861
"398","Gansu",2979,"03/02/2020","China","2020-03-02T15:03:23",91,2,85,35.7518,104.2861
"399","Gansu",14381,"04/12/2020","China","2020-04-12 23:25:00",139,2,135,35.7518,104.2861
"400","Gansu",6816,"03/19/2020","China","2020-03-19T14:33:08",134,2,91,35.7518,104.2861
"401","Gansu",4926,"03/11/2020","China","2020-03-11T02:18:28",0,0,0,35.7518,104.2861
"402","Gansu",7120,"03/20/2020","China","2020-03-20T00:13:24",134,2,98,35.7518,104.2861
"403","Gansu",861,"02/06/2020","China","2020-02-05T16:23:06",62,0,6,35.7518,104.2861
"404","Gansu",5147,"03/12/2020","China","2020-03-11T02:18:28",0,0,0,35.7518,104.2861
"405","Gansu",11821,"04/04/2020","China","4/4/20 9:38",138,2,131,35.7518,104.2861
"406","Gansu",10562,"03/31/2020","China","2020-03-31 23:49:27",138,2,125,35.7518,104.2861
"407","Gansu",16301,"04/18/2020","China","2020-04-18 22:40:18",139,2,137,35.7518,104.2861
"408","Gansu",5,"01/22/2020","China","1/22/2020 17:00",0,0,0,35.7518,104.2861
"409","Gansu",291,"01/28/2020","China","1/28/20 23:00",19,0,0,35.7518,104.2861
"410","Gansu",4288,"03/09/2020","China","2020-03-09T14:33:03",124,2,88,35.7518,104.2861
"411","Gansu",9937,"03/29/2020","China","3/8/20 5:31",138,2,125,35.7518,104.2861
"412","Gansu",2225,"02/24/2020","China","2020-02-24T15:13:07",91,2,80,35.7518,104.2861
"413","Gansu",43,"01/23/2020","China","1/23/20 17:00",2,0,0,35.7518,104.2861
"414","Gansu",12459,"04/06/2020","China","4/6/20 9:37",139,2,132,35.7518,104.2861
"415","Gansu",10249,"03/30/2020","China","3/8/20 5:31",138,2,125,35.7518,104.2861
"416","Gansu",1816,"02/19/2020","China","2020-02-19T13:53:02",91,2,65,35.7518,104.2861
"417","Gansu",195,"01/26/2020","China","1/26/20 16:00",7,0,0,35.7518,104.2861
"418","Gansu",2412,"02/26/2020","China","2020-02-26T14:13:10",91,2,81,35.7518,104.2861
"419","Gansu",15981,"04/17/2020","China","2020-04-17 23:38:48",139,2,137,35.7518,104.2861
"420","Gansu",7431,"03/21/2020","China","2020-03-21T03:13:13",134,2,113,35.7518,104.2861
"421","Gansu",5440,"03/14/2020","China","2020-03-14T03:13:08",129,2,89,35.7518,104.2861
"422","Gansu",6522,"03/18/2020","China","2020-03-15T18:20:18",133,2,91,35.7518,104.2861
"423","Gansu",12139,"04/05/2020","China","2020-04-05 23:13:44",138,2,131,35.7518,104.2861
"424","Gansu",720,"02/04/2020","China","2020-02-04T15:43:02",57,0,4,35.7518,104.2861
"425","Gansu",517,"02/01/2020","China","2/1/2020 15:43",40,0,0,35.7518,104.2861
"426","Gansu",9009,"03/26/2020","China","2020-03-26 23:53:24",136,2,121,35.7518,104.2861
"427","Gansu",343,"01/29/2020","China","1/29/20 19:30",24,0,0,35.7518,104.2861
"428","Gansu",790,"02/05/2020","China","2020-02-05T16:23:06",62,0,6,35.7518,104.2861
"429","Gansu",113,"01/24/2020","China","1/24/20 17:00",2,0,0,35.7518,104.2861
"430","Gansu",14701,"04/13/2020","China","2020-04-13 23:15:42",139,2,135,35.7518,104.2861
"431","Gansu",13740,"04/10/2020","China","2020-04-10 23:01:43",139,2,135,35.7518,104.2861
"432","Gansu",239,"01/27/2020","China","1/27/20 23:59",14,0,0,35.7518,104.2861
"433","Gansu",651,"02/03/2020","China","2020-02-03T23:03:08",55,0,3,35.7518,104.2861
"434","Gansu",9626,"03/28/2020","China","3/8/20 5:31",136,2,125,35.7518,104.2861
"435","Gansu",4032,"03/08/2020","China","2020-03-08T14:33:06",124,2,87,35.7518,104.2861
"436","Gansu",14061,"04/11/2020","China","2020-04-11 22:52:46",139,2,135,35.7518,104.2861
"437","Gansu",8107,"03/23/2020","China","2020-03-23 23:23:20",136,2,114,35.7518,104.2861
"438","Gansu",153,"01/25/2020","China","1/25/20 17:00",4,0,0,35.7518,104.2861
"439","Gansu",3120,"03/03/2020","China","2020-03-03T13:43:03",91,2,86,35.7518,104.2861
"440","Gansu",13419,"04/09/2020","China","2020-04-09 23:09:19",139,2,135,35.7518,104.2861
"441","Gansu",2733,"02/29/2020","China","2020-02-28T02:33:02",91,2,82,35.7518,104.2861
"442","Gansu",5178,"03/13/2020","China","2020-03-13T11:09:03",127,2,88,35.7518,104.2861
"443","Gansu",456,"01/31/2020","China","1/31/2020 23:59",29,0,0,35.7518,104.2861
"444","Gansu",2139,"02/23/2020","China","2020-02-23T13:23:06",91,2,78,35.7518,104.2861
"445","Gansu",2853,"03/01/2020","China","2020-03-01T14:33:17",91,2,84,35.7518,104.2861
"446","Gansu",9316,"03/27/2020","China","2020-03-27 23:27:48",136,2,123,35.7518,104.2861
"447","Gansu",5962,"03/16/2020","China","2020-03-15T18:20:18",133,2,91,35.7518,104.2861
"448","Gansu",8705,"03/25/2020","China","2020-03-25 23:37:49",136,2,119,35.7518,104.2861
"449","Gansu",13099,"04/08/2020","China","2020-04-08 22:59:00",139,2,133,35.7518,104.2861
"450","Gansu",1894,"02/20/2020","China","2020-02-20T14:13:17",91,2,71,35.7518,104.2861
"451","Gansu",2316,"02/25/2020","China","2020-02-24T15:13:07",91,2,80,35.7518,104.2861
"452","Gansu",3271,"03/04/2020","China","2020-03-04T15:43:03",91,2,87,35.7518,104.2861
"453","Guangdong",16629,"04/19/2020","China","2020-04-19 23:49:05",1580,8,1490,23.379,113.7633
"454","Guangdong",16949,"04/20/2020","China","2020-04-20 23:44:50",1581,8,1494,23.379,113.7633
"455","Guangdong",3997,"03/08/2020","China","2020-03-08T14:43:03",1352,7,1256,23.379,113.7633
"456","Guangdong",2483,"02/27/2020","China","2020-02-27T09:53:02",1347,7,890,23.379,113.7633
"457","Guangdong",269,"01/28/2020","China","1/28/20 23:00",207,0,4,23.379,113.7633
"458","Guangdong",1567,"02/16/2020","China","2020-02-16T12:03:06",1316,2,465,23.379,113.7633
"459","Guangdong",1717,"02/18/2020","China","2020-02-18T13:43:02",1328,4,565,23.379,113.7633
"460","Guangdong",322,"01/29/2020","China","1/29/20 19:30",277,0,5,23.379,113.7633
"461","Guangdong",1417,"02/14/2020","China","2020-02-14T12:53:02",1261,2,362,23.379,113.7633
"462","Guangdong",5392,"03/14/2020","China","2020-03-14T01:13:11",1356,8,1299,23.379,113.7633
"463","Guangdong",5155,"03/13/2020","China","2020-03-13T11:09:03",1356,8,1296,23.379,113.7633
"464","Guangdong",1125,"02/10/2020","China","2020-02-10T13:43:02",1159,1,167,23.379,113.7633
"465","Guangdong",434,"01/31/2020","China","1/31/2020 23:59",436,0,11,23.379,113.7633
"466","Guangdong",11513,"04/03/2020","China","2020-04-03 22:52:45",1514,8,1368,23.379,113.7633
"467","Guangdong",909,"02/07/2020","China","2020-02-07T10:13:06",1034,1,88,23.379,113.7633
"468","Guangdong",12467,"04/06/2020","China","4/6/20 9:37",1532,8,1395,23.379,113.7633
"469","Guangdong",2948,"03/02/2020","China","2020-03-02T15:03:23",1350,7,1059,23.379,113.7633
"470","Guangdong",127,"01/25/2020","China","1/25/20 17:00",78,0,2,23.379,113.7633
"471","Guangdong",496,"02/01/2020","China","2/1/2020 14:23",535,0,14,23.379,113.7633
"472","Guangdong",12787,"04/07/2020","China","2020-04-07 23:11:31",1533,8,1401,23.379,113.7633
"473","Guangdong",11829,"04/04/2020","China","4/4/20 9:38",1516,8,1378,23.379,113.7633
"474","Guangdong",376,"01/30/2020","China","1/30/20 16:00",354,0,10,23.379,113.7633
"475","Guangdong",171,"01/26/2020","China","1/26/20 16:00",111,0,2,23.379,113.7633
"476","Guangdong",218,"01/27/2020","China","1/27/20 23:59",151,0,4,23.379,113.7633
"477","Guangdong",2381,"02/26/2020","China","2020-02-26T10:33:02",1347,7,851,23.379,113.7633
"478","Guangdong",6175,"03/17/2020","China","2020-03-17T01:53:03",1364,8,1307,23.379,113.7633
"479","Guangdong",86,"01/24/2020","China","1/24/20 17:00",53,0,2,23.379,113.7633
"480","Guangdong",5641,"03/15/2020","China","2020-03-15T18:20:18",1360,8,1304,23.379,113.7633
"481","Guangdong",13427,"04/09/2020","China","2020-04-09 23:09:19",1539,8,1423,23.379,113.7633
"482","Guangdong",1492,"02/15/2020","China","2020-02-15T14:03:04",1294,2,410,23.379,113.7633
"483","Guangdong",10257,"03/30/2020","China","3/8/20 5:31",1484,8,1351,23.379,113.7633
"484","Guangdong",3089,"03/03/2020","China","2020-03-03T10:23:10",1350,7,1101,23.379,113.7633
"485","Guangdong",15989,"04/17/2020","China","2020-04-17 23:38:48",1577,8,1475,23.379,113.7633
"486","Guangdong",1270,"02/12/2020","China","2020-02-12T12:23:09",1219,1,275,23.379,113.7633
"487","Guangdong",1343,"02/13/2020","China","2020-02-13T13:33:01",1241,2,314,23.379,113.7633
"488","Guangdong",6,"01/22/2020","China","1/22/2020 17:00",26,0,0,23.379,113.7633
"489","Guangdong",7818,"03/22/2020","China","3/8/20 5:31",1407,8,1329,23.379,113.7633
"490","Guangdong",629,"02/03/2020","China","2020-02-03T12:53:02",725,0,21,23.379,113.7633
"491","Guangdong",4727,"03/11/2020","China","2020-03-11T10:13:06",1356,8,1282,23.379,113.7633
"492","Guangdong",11198,"04/02/2020","China","4/2/20 8:53",1507,8,1365,23.379,113.7633
"493","Guangdong",7330,"03/21/2020","China","2020-03-21T12:43:08",1400,8,1325,23.379,113.7633
"494","Guangdong",1197,"02/11/2020","China","2020-02-11T14:03:05",1177,1,212,23.379,113.7633
"495","Guangdong",1642,"02/17/2020","China","2020-02-17T12:43:02",1322,4,524,23.379,113.7633
"496","Guangdong",2588,"02/28/2020","China","2020-02-28T08:53:03",1348,7,935,23.379,113.7633
"497","Guangdong",981,"02/08/2020","China","2020-02-08T11:53:01",1095,1,112,23.379,113.7633
"498","Guangdong",2197,"02/24/2020","China","2020-02-24T10:23:02",1345,6,786,23.379,113.7633
"499","Guangdong",15029,"04/14/2020","China","2020-04-14 23:41:11",1564,8,1458,23.379,113.7633
"500","Guangdong",563,"02/02/2020","China","2020-02-02T18:03:05",632,0,15,23.379,113.7633
"501","Guangdong",16309,"04/18/2020","China","2020-04-18 22:40:18",1579,8,1482,23.379,113.7633
"502","Guangdong",9945,"03/29/2020","China","3/8/20 5:31",1475,8,1349,23.379,113.7633
"503","Guangdong",15349,"04/15/2020","China","2020-04-15 23:04:26",1566,8,1462,23.379,113.7633
"504","Guangdong",13107,"04/08/2020","China","2020-04-08 22:59:00",1536,8,1411,23.379,113.7633
"505","Guangdong",12147,"04/05/2020","China","2020-04-05 23:13:44",1524,8,1387,23.379,113.7633
"506","Guangdong",9017,"03/26/2020","China","2020-03-26 23:53:24",1448,8,1336,23.379,113.7633
"507","Guangdong",2112,"02/23/2020","China","2020-02-23T08:53:02",1342,6,755,23.379,113.7633
"508","Guangdong",44,"01/23/2020","China","1/23/20 17:00",32,0,2,23.379,113.7633
